original_row_index,doi,conductivity,anion_name,composition_summary,solvent_entropy,weighted_permittivity,weighted_viscosity_mpa_s_25c,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,anion_pf6,anion_clo4,anion_tfsi,anion_fsi,anion_bf4,has_ec,frac_ec,has_pc,frac_pc,has_dme,frac_dme,has_dmc,frac_dmc,has_dec,frac_dec,has_emc,frac_emc,cation_name,salt_conc,temperature,solvents,solvent_fracs,replicate_count,conductivity_std,cluster_id,row_status,criterion_name,q_scale,q_scale_opt,q_scale_tie_rule,q_scale_tie_tolerance_ms_cm,best_abs_error_ms_cm,best_predicted_conductivity_ms_cm,n_q_values_evaluated,q_grid
226,10.1016/j.jpowsour.2011.07.071,8.638261676,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,296.736777,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.5614986654233238,8.076763010576677,5,"0.7,0.75,0.8,0.85,0.9"
227,10.1016/j.jpowsour.2011.07.071,8.849365914,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,298.1132075,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.6013955738937149,8.247970340106285,5,"0.7,0.75,0.8,0.85,0.9"
228,10.1016/j.jpowsour.2011.07.071,8.9607176,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,299.938138,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.6391079532874802,8.32160964671252,5,"0.7,0.75,0.8,0.85,0.9"
229,10.1016/j.jpowsour.2011.07.071,9.638107021,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,302.7064646,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.077443291802668,8.560663729197332,5,"0.7,0.75,0.8,0.85,0.9"
230,10.1016/j.jpowsour.2011.07.071,9.799721621,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,304.3829261,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.1227956501433258,8.676925970856674,5,"0.7,0.75,0.8,0.85,0.9"
231,10.1016/j.jpowsour.2011.07.071,10.11444479,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,306.0686669,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.3323622789399518,8.782082511060048,5,"0.7,0.75,0.8,0.85,0.9"
232,10.1016/j.jpowsour.2011.07.071,10.78951438,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,308.3823075,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.8797120616112526,8.909802318388747,5,"0.7,0.75,0.8,0.85,0.9"
233,10.1016/j.jpowsour.2011.07.071,11.15682029,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,310.3742654,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.122871263755421,9.03394902624458,5,"0.7,0.75,0.8,0.85,0.9"
234,10.1016/j.jpowsour.2011.07.071,11.83343644,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,312.99103,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.657655300734147,9.175781139265853,5,"0.7,0.75,0.8,0.85,0.9"
235,10.1016/j.jpowsour.2011.07.071,12.0437674,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,314.2158985,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.7415805075929836,9.302186892407017,5,"0.7,0.75,0.8,0.85,0.9"
236,10.1016/j.jpowsour.2011.07.071,12.46288277,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,316.3625116,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.043512188483673,9.419370581516327,5,"0.7,0.75,0.8,0.85,0.9"
237,10.1016/j.jpowsour.2011.07.071,12.88122487,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,318.3575626,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.390573625769015,9.490651244230985,5,"0.7,0.75,0.8,0.85,0.9"
238,10.1016/j.jpowsour.2011.07.071,13.24930405,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,320.5010826,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.6308541299765,9.6184499200235,5,"0.7,0.75,0.8,0.85,0.9"
239,10.1016/j.jpowsour.2011.07.071,13.41014538,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,322.0259821,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.682661246686237,9.727484133313762,5,"0.7,0.75,0.8,0.85,0.9"
240,10.1016/j.jpowsour.2011.07.071,14.20275286,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,327.3770492,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.4462691174317257,10.756483742568275,5,"0.7,0.75,0.8,0.85,0.9"
241,10.1016/j.jpowsour.2011.07.071,14.97757501,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,329.2421899,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.8001074747084385,11.177467535291562,5,"0.7,0.75,0.8,0.85,0.9"
242,10.1016/j.jpowsour.2011.07.071,15.08815342,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,330.9155583,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.591323826406727,11.496829593593272,5,"0.7,0.75,0.8,0.85,0.9"
243,10.1016/j.jpowsour.2011.07.071,15.24435509,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,331.5310857,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.6332990535054694,11.611056036494531,5,"0.7,0.75,0.8,0.85,0.9"
244,10.1016/j.jpowsour.2011.07.071,15.40287659,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,332.6012991,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.3537219716312237,12.049154618368776,5,"0.7,0.75,0.8,0.85,0.9"
245,10.1016/j.jpowsour.2011.07.071,15.50881534,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,333.3652954,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.2415437340193503,12.26727160598065,5,"0.7,0.75,0.8,0.85,0.9"
246,10.1016/j.jpowsour.2011.07.071,15.6147541,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,334.1292917,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.1120087914813173,12.502745308518683,5,"0.7,0.75,0.8,0.85,0.9"
247,10.1016/j.jpowsour.2011.07.071,15.87380142,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,334.9025673,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.0311921862934827,12.842609233706517,5,"0.7,0.75,0.8,0.85,0.9"
248,10.1016/j.jpowsour.2011.07.071,14.02618827,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,324.4370554,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.827117460481693,10.199070809518307,5,"0.7,0.75,0.8,0.85,0.9"
249,10.1016/j.jpowsour.2011.07.071,14.2478606,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,326.2181668,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.6818193199709235,10.566041280029076,5,"0.7,0.75,0.8,0.85,0.9"
11883,10.1149/2.0571912jes,4.959,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.16315,0.626235,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.503,263.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.6997780820351078,4.259221917964892,5,"0.7,0.75,0.8,0.85,0.9"
11884,10.1149/2.0571912jes,4.962,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.18814999999999,1.2487349999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.003,263.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.7488190080057908,4.213180991994209,5,"0.7,0.75,0.8,0.85,0.9"
11885,10.1149/2.0571912jes,2.955,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.21314999999998,1.871235,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.503,263.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.05869003873437517,2.896309961265625,5,"0.7,0.75,0.8,0.85,0.9"
11886,10.1149/2.0571912jes,1.824,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,92.1,2.49,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.0,263.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,0.85960476233206,2.68360476233206,5,"0.7,0.75,0.8,0.85,0.9"
11887,10.1149/2.0571912jes,0.756,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,138.14999999999998,3.735,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,3.0,263.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,2.048709979705568,2.8047099797055677,5,"0.7,0.75,0.8,0.85,0.9"
11888,10.1149/2.0571912jes,6.352,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.2092,0.6274799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.504,273.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.0847863967505509,5.267213603249449,5,"0.7,0.75,0.8,0.85,0.9"
11889,10.1149/2.0571912jes,6.813,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.2342,1.24998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.004,273.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.5858241381567355,5.227175861843264,5,"0.7,0.75,0.8,0.85,0.9"
11890,10.1149/2.0571912jes,4.488,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.21314999999998,1.871235,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.503,273.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.19251624568003844,4.295483754319962,5,"0.7,0.75,0.8,0.85,0.9"
11891,10.1149/2.0571912jes,2.978,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,92.23815,2.493735,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.003,273.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,0.12680163902418773,3.104801639024188,5,"0.7,0.75,0.8,0.85,0.9"
11892,10.1149/2.0571912jes,1.413,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,138.14999999999998,3.735,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,3.0,273.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,1.8021113228806696,3.2151113228806696,5,"0.7,0.75,0.8,0.85,0.9"
11893,10.1149/2.0571912jes,7.864,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.1171,0.6249899999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.502,283.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.4305642539576473,6.433435746042353,5,"0.7,0.75,0.8,0.85,0.9"
11894,10.1149/2.0571912jes,8.723,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.2342,1.24998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.004,283.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.2931754221684963,6.429824577831504,5,"0.7,0.75,0.8,0.85,0.9"
11895,10.1149/2.0571912jes,6.378,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.25919999999999,1.87248,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.504,283.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.16861041746732752,6.209389582532673,5,"0.7,0.75,0.8,0.85,0.9"
11896,10.1149/2.0571912jes,4.451,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,92.14605,2.491245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.001,283.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.2529606722639821,4.1980393277360175,5,"0.7,0.75,0.8,0.85,0.9"
11897,10.1149/2.0571912jes,2.308,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,138.0579,3.73251,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.998,283.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,1.3474614753326222,3.655461475332622,5,"0.7,0.75,0.8,0.85,0.9"
11898,10.1149/2.0571912jes,9.436,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.2092,0.6274799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.504,293.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.9161115809581606,7.519888419041839,5,"0.7,0.75,0.8,0.85,0.9"
11899,10.1149/2.0571912jes,10.813,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.28025,1.2512249999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.005,293.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.2517940481093577,7.561205951890643,5,"0.7,0.75,0.8,0.85,0.9"
11900,10.1149/2.0571912jes,8.507,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.25919999999999,1.87248,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.504,293.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.0331948819181358,7.473805118081864,5,"0.7,0.75,0.8,0.85,0.9"
11901,10.1149/2.0571912jes,6.441,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,92.3763,2.4974699999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.006,293.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.03914315875146723,6.401856841248533,5,"0.7,0.75,0.8,0.85,0.9"
11902,10.1149/2.0571912jes,3.463,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,138.38025,3.741225,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,3.005,293.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,0.5942484674463646,4.057248467446365,5,"0.7,0.75,0.8,0.85,0.9"
11903,10.1149/2.0571912jes,10.909,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.25525,0.628725,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.505,303.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.232708906861694,8.676291093138307,5,"0.7,0.75,0.8,0.85,0.9"
11904,10.1149/2.0571912jes,12.942,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.37234999999999,1.2537149999999997,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.007,303.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,4.210490778428879,8.731509221571121,5,"0.7,0.75,0.8,0.85,0.9"
11905,10.1149/2.0571912jes,10.896,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.30524999999999,1.873725,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.505,303.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.1082199957289287,8.787780004271072,5,"0.7,0.75,0.8,0.85,0.9"
11906,10.1149/2.0571912jes,8.511,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,92.3763,2.4974699999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.006,303.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.1496104592880858,8.660610459288085,5,"0.7,0.75,0.8,0.85,0.9"
11907,10.1149/2.0571912jes,4.935,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,138.19605,3.736245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,3.001,303.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,0.5446951285257295,4.39030487147427,5,"0.7,0.75,0.8,0.85,0.9"
11908,10.1149/2.0571912jes,12.441,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.25525,0.628725,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.505,313.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.8694170247984694,9.571582975201531,5,"0.7,0.75,0.8,0.85,0.9"
11909,10.1149/2.0571912jes,15.151,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.4184,1.25496,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.008,313.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.561869067318629,9.589130932681371,5,"0.7,0.75,0.8,0.85,0.9"
11910,10.1149/2.0571912jes,13.184,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.21314999999998,1.871235,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.503,313.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.633617692798831,9.550382307201168,5,"0.7,0.75,0.8,0.85,0.9"
11911,10.1149/2.0571912jes,10.76,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,92.19209999999998,2.49249,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,2.002,313.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,1.413368229270878,9.346631770729122,5,"0.7,0.75,0.8,0.85,0.9"
11912,10.1149/2.0571912jes,6.587,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,138.19605,3.736245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,3.001,313.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.930171604713272,5.656828395286728,5,"0.7,0.75,0.8,0.85,0.9"
11913,10.1149/2.0571912jes,14.172,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,0.501,323.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.6884516697363576,10.483548330263643,5,"0.7,0.75,0.8,0.85,0.9"
11914,10.1149/2.0571912jes,17.36,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.4184,1.25496,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.008,323.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,6.886091585275732,10.473908414724267,5,"0.7,0.75,0.8,0.85,0.9"
11915,10.1149/2.0571912jes,15.731,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,69.12105,1.868745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.501,323.15,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.433443309381163,10.297556690618837,5,"0.7,0.75,0.8,0.85,0.9"
