salt,concentration_molkg,temperature_K,alpha,permittivity,viscosity,coordination_number,diffusivity,activity_coefficient,conductivity_mScm,solvent_EC,solvent_PC,solvent_DMC,solvent_EMC,solvent_DEC,solvent_DME
TFSI,1.0850276604901268,300.89750425772957,0.9463610055835426,12.567385104151203,5.0626872953969935,5.567069669668488,0.05943434518092916,1.6709861045572318,106.36988219828196,0.05096972723228313,0.06917939196579521,0.016968188044753127,0.6117029746462388,0.047967791591508185,0.20321192651942147
PF6,1.0218106606175021,298.2461015974754,0.9145080775960283,13.981486096021552,4.969475585949537,5.336135257271099,0.0600156085766318,1.5955636373367328,84.79252279713313,0.029690467884257464,0.12906332954513416,0.06732411281325988,0.3532896382487699,0.3114016677370896,0.10923078377148893
BF4,2.083014203716933,315.1092869332311,0.9901326159761762,43.658039321114074,6.908718432541846,8.156150756604447,0.04561038201368651,2.8045136897924854,165.0287110539718,0.015428160757376326,0.6159899953409901,0.026658221382635638,0.02582091517110176,0.04618676063186674,0.2699159467160294
TFSI,1.9192635418570918,282.94948586379047,0.9829139654732594,22.043801141660662,7.320038672358505,7.716177346787517,0.038654097133700605,2.568277573504789,130.4636068555439,0.14675790330609095,0.09272941663596325,0.5221412851141437,0.11198275797502272,0.0009528528790562207,0.12543578408972317
PF6,1.9018701953181705,276.14652729286007,0.9524422947619886,16.29655978552601,7.472519354156855,7.528554032920675,0.03695494306605492,2.473689613158757,83.98509053327334,0.09104262251583488,0.0851826603790891,0.059798947149671135,0.6182697911887798,0.11759964265340282,0.02810633611322207
PF6,0.6777806913500377,311.92499538907276,0.7820728560942776,21.629591005030832,4.034956655322268,4.325184702724195,0.07730566200200226,1.3034791261181184,75.70375847894988,0.1061617655549196,0.12663557033694012,0.15405308087300915,0.22276359037069438,0.022161165720021365,0.3682248271444154
PF6,2.2989398597037947,323.1899236524812,0.785794687621512,35.73183719923371,7.183251516963895,7.516236822291464,0.04499214915268372,2.4676033216508015,124.49428569535606,0.19316240918151817,0.23351851104281734,8.406591915310274e-05,0.008806760670641029,0.2095542608167517,0.3548739923691186
BF4,0.7761707830046887,327.9664729524372,0.8265648902342118,21.118512299710808,4.046012358817062,4.603888795143182,0.08105918713711621,1.3781992545148227,90.48762272498165,0.15949680715214104,0.03457111983722819,0.02251083588819429,0.05209559371934796,0.22106523971058767,0.5102604036925008
TFSI,0.5875332544024302,295.80142475971155,0.9464917053626567,17.17645722014859,4.053069098473552,4.39023837979157,0.07298208285447562,1.320549154154742,104.94286937375017,0.02784967354027505,0.1897369321283822,0.004880020402765289,0.0990484661529721,0.6499524505619497,0.02853245721365567
BF4,0.6048996357544879,283.9863447750725,0.786395673025559,18.242625534658018,4.2677034967577185,4.189226140430165,0.06654312910698319,1.268512847469635,55.139611157859946,0.05756315731981616,0.1245191959279347,0.1176867360074965,0.0468166072796025,0.05224985778444825,0.6011644456807019
TFSI,0.6558117708925625,327.41036727175043,0.9526401525295448,19.642880109884754,3.8115876266237896,4.561881563634405,0.08589868562506654,1.3666688911709393,125.0687143495839,0.13616050759176754,0.07389544279935611,0.24314410301524766,0.0664644145049507,0.4095478952117154,0.07078763687696252
BF4,1.0495975140955336,273.0599624359421,0.9904539353500699,30.681347916049283,5.5192961815675865,5.598944970923929,0.04947369256026913,1.6816727695256557,112.42090020497916,0.18206890138223544,0.19236972380023967,0.024233851188815103,0.14433367548949252,0.45566898681926654,0.001324861319950815
PF6,0.8620812211287998,276.66789198397095,0.8375575491419716,14.76096544923952,4.997125353541742,4.8051065868248894,0.055365409592513216,1.4347940465809104,58.81497371484987,0.059389613764581566,0.09958909821416742,0.09113961667882642,0.10628277791656657,0.5189932704422862,0.12460562298357188
TFSI,2.337706081358708,293.73926651845255,0.7752998614816937,32.19135890680116,7.969991182451664,7.531058002655798,0.03685565765307345,2.474928732189603,115.7374709862533,0.10366315876466774,0.3191605633847267,0.08920994828205601,0.11600473752208737,0.267620345948438,0.1043412460980242
FSI,0.24312634949344208,301.57029180299776,0.9656817033157337,30.527651582726566,3.230127276265844,3.5869566682494085,0.09336173655411655,1.124559421536053,81.38925915281813,0.02055909642375233,0.4138740482376779,0.0880064004109358,0.03503029516153761,0.40450169724852747,0.038028462517568896
FSI,1.0844973544011165,291.48737961260747,0.9292396489736185,28.342042843865382,5.227102606320823,5.5193948522912795,0.055764617908997845,1.6551290315260634,151.9791508081758,0.014480600943595708,0.3816139081826669,0.07167098804370828,0.1735316622516703,0.24645083545043156,0.11225200512792721
BF4,1.5446103880964266,273.5378364747761,0.8924599720580021,17.98628736942174,6.694521889162747,6.446257359502592,0.04085995101720195,1.9922237395384836,72.44677513735972,0.14824693133898745,0.02153532431108114,0.22521780832114857,0.33513430143497736,0.08632305219345082,0.1835425824003545
FSI,2.293948381612739,304.2393977610301,0.8891388789302364,64.39790943062931,7.600115938118699,8.099096730877452,0.04003088903356127,2.7726938209740735,201.4879870194947,0.6296180196321364,0.09372479580162008,0.019395629814332103,0.052248893804973766,0.01155654387366719,0.19345611707327057
BF4,1.6423897432178827,285.92996462403727,0.8601130863040667,48.932584384073195,6.607117570767864,6.531602277383191,0.043276052160640927,2.0265208495304243,129.2194453079075,0.3216966698003385,0.2796222309907831,0.02270092261610351,0.14556055391576733,0.081674233006418,0.1487453896705894
TFSI,0.22391563347332324,307.6386440368524,0.9337124134962342,23.966509648038986,3.126609156495741,3.522682016374787,0.09839370021600313,1.110195807893862,67.6963821099492,0.19224538002912522,0.04063278246350657,0.09386789569561865,0.1170456885466161,0.1395785433967903,0.4166297098683433
PF6,1.7379979545398645,287.96663028612886,0.9278514618698931,42.129892456726346,6.775054472175846,7.031509857116744,0.04250395793403072,2.239610510312364,140.0792309197652,0.3206311668381332,0.1776067106927266,0.05129344574311637,0.34185083096081137,0.05291592576231339,0.05570192000289884
PF6,0.7233623982848225,306.0831896622839,0.7703161734868806,12.099971003991325,4.206878971983569,4.393044386727643,0.07275778354944304,1.3212904561623406,55.06155755460714,0.0623230106756452,0.014713121791078624,0.02468350466692009,0.17861598731691672,0.058394284805528746,0.6612700907439106
BF4,2.2973046401341453,318.5695495983363,0.7833152861077577,27.571528309793564,7.277257670900614,7.498784603658393,0.043776043669883004,2.4590053052923784,88.013561682464,0.2349258231847014,0.06389086212245305,0.2689832087197874,0.12822696557408408,0.2511224883052802,0.05285065209369381
PF6,0.7914266854247509,323.8376275049835,0.9142924396060425,22.449140977865948,4.124296887630464,4.808988587465798,0.07851947527740619,1.4359084534194164,112.7343626592101,0.20642894048187688,0.0018577804468447082,0.19595615771012287,0.13540446767787018,0.12700917664352482,0.33334347703976036
FSI,1.5295397553293923,316.0025780709379,0.8425124401334151,23.064568326591278,5.745983852573987,6.221640678859082,0.05499538219714636,1.904706894853989,140.80648056837853,0.20673595919404267,0.03233909786263052,0.38910087420293626,0.0835645706366331,0.2584486551839336,0.029810842919823697
TFSI,0.649137514475157,316.8518076925347,0.973009879008437,26.47168261551725,3.9160016743405333,4.579043036048275,0.08091207155724557,1.3713677606047254,156.377325564894,0.26386023607742204,0.007169117838330188,0.6445380447827771,0.050929533456731284,0.01576275321428338,0.017740314630456135
PF6,2.1644041172540853,276.06177581327785,0.9559186224561411,25.215318102165085,8.097640511374932,8.172485505509814,0.03409163143578526,2.8136908777211054,106.03702275123743,0.12312368717874712,0.17757546139203578,0.3737032121203888,0.13790002909121757,0.06692073900138583,0.12077687121622506
PF6,0.3325339845582302,308.11697279064686,0.9430668508018646,28.49660985561941,3.3519423904773404,3.784004444004815,0.09192191777101778,1.1697626778622183,83.93489394453812,0.031281660624545286,0.3526647075839824,0.017148066872112778,0.16100127373960915,0.21120557088133862,0.22669872029841184
BF4,0.348014847948041,276.9079266156963,0.9722041207524157,47.62994621989673,3.777306512126487,3.8458536731452773,0.07330830202069229,1.1843223264963645,79.94801835313221,0.4989466993551989,0.01690299984363123,0.0832250619552176,0.349600928856636,0.009537435514961617,0.041786874474354606
FSI,2.238720964143374,311.8068877721129,0.9739180211773106,30.667813629975544,7.304755728077148,8.45082672841669,0.04268546401539846,2.9747658966013972,159.7891474697569,0.24168024703064536,0.09840733162553368,0.09307000385344576,0.42518427367908085,0.012406051472982448,0.1292520923383119
BF4,2.0118312533917084,324.12573913449853,0.9200152138575237,18.625167910176263,6.584457509518445,7.627288402086057,0.04922588363064758,2.5230227342455933,108.48098147884753,0.06961213716790444,0.13324385446712556,0.2731368128572622,0.09687945410336808,0.1104871623389617,0.3166405790653779
FSI,1.9472472191723906,315.91449080849634,0.7714772262374896,15.553741375324776,6.611236490004045,6.755642208614452,0.04778447893766133,2.119390276139427,102.73209664682766,0.047372980668281245,0.11393603868686507,0.20274417134496808,0.3004349477727586,0.009293672685286082,0.32621818884184095
PF6,2.343195158077786,299.7894261430125,0.853323124738201,12.952582590430746,7.819344108282188,7.9987565354058985,0.038339459421600074,2.7176058950703568,77.72513266747337,0.014480753628149096,0.10311516985227225,0.03333793364837133,0.010537883114355348,0.2777732265995191,0.5607550331573329
PF6,1.4121507133724633,285.73634315360084,0.7593889558550853,27.08350196165911,6.085505090433565,5.680929139344822,0.046953595290353034,1.709474182935747,87.35116017778066,0.265541451977915,0.012622137973782721,0.4070498403737004,0.2154027458200376,0.049679312496181356,0.049704511358383024
TFSI,2.2222194706712015,319.4359771666044,0.9529435195602893,22.803089959230654,7.105049890169524,8.294124109042045,0.04495900551079491,2.882980981350362,155.65308842978425,0.18781249379909432,0.04429596888544332,0.12496476349794604,0.3732260457809102,0.0944750295322236,0.17522569850438252
TFSI,1.394565069540168,324.71392207838323,0.9148975892178046,21.505552356718177,5.329477660419799,6.18971055032415,0.06092790753021109,1.8925821433518257,154.33149623248275,0.018426133262043953,0.2604453215366793,0.08836485041853873,0.06017487867793853,0.3750009545440731,0.19758786156072622
FSI,2.1097977334111904,276.5654518178058,0.9387380330204947,28.335793167864743,7.952381213617752,7.951368435833798,0.034777690403499754,2.6919711294892896,118.26604622155769,0.09931824680273442,0.2690408571802976,0.2399731002975233,0.1303345107431954,0.24614255592087433,0.015190729055374953
BF4,0.6643866026223031,292.9918352493669,0.8525126283239943,29.42430541317045,4.2638522070350025,4.415994922061972,0.06871528866923544,1.3273692613329389,79.86640334934732,0.006886472628517735,0.41534014462696334,0.27905743794114135,0.15842202711486952,0.11707752878955721,0.023216388898950818
BF4,1.4083899455592475,318.134301062097,0.9177348187304037,17.383136233725626,5.4606895572403475,6.231321228473847,0.058258997829364174,1.908398188995967,105.188939526747,0.13997428576043078,0.03623374650050167,0.028614504099167177,0.04270029640680518,0.72761886655499,0.02485830067810509
FSI,1.2887303303541702,284.3110421880389,0.8442484547426343,24.1825204055597,5.834000208685875,5.720021474953682,0.048733464521435246,1.72289203580033,101.99803832939136,0.21114182606299445,0.0294566361135367,0.3782815049733317,0.010804486178351563,0.12919436295036255,0.2411211837214232
TFSI,2.0062763684218234,329.7071000074007,0.9659000174635386,20.607597063654616,6.471055843791574,7.8446559482383105,0.050951051569695004,2.635126503205713,158.23276124455373,0.11190137104527448,0.1267678728329534,0.2720211235082419,0.41952694933645185,0.06375400061161429,0.0060286826654638815
BF4,0.7806378950021595,307.29338704091515,0.7576667446160075,13.527718258508527,4.312303202790581,4.478658431575447,0.0712596894490302,1.3441094654813974,54.52130250943962,0.10546554399586353,0.019438934941171108,0.5145670165897872,0.011852523537877462,0.2994175353210159,0.049258445614284586
TFSI,1.6653493503099488,289.4967196126935,0.7798582353615593,34.705384579757485,6.5740315827307985,6.24684101398309,0.0440364053578883,1.9143309779056787,126.32639773393865,0.24487793609416122,0.160948791511776,0.18457954512723995,0.2992252211466032,0.009401968152177616,0.10096653796804218
TFSI,0.9165837183061099,285.73942140122415,0.9463015339857977,20.455019666649505,4.952614836006159,5.168411446648696,0.0576946584506958,1.5429285853615597,107.60927406986912,0.0726954367510045,0.16675143335151793,0.04342523723288561,0.017755666379882695,0.4875989883813131,0.21177323790339606
BF4,1.5535816862366396,302.5111678632273,0.9618376556047967,9.352427917545253,6.046340102009183,6.73573341720099,0.050032112444800055,2.110968154905944,71.38226241630227,0.010108823478627066,0.05499444547946534,0.015297316115869477,0.3822919026710273,0.043951567339363375,0.49335594491564744
BF4,0.26282246926387876,280.8871294949354,0.9494561309566573,11.439094878187174,3.5214689019738166,3.6238460119893934,0.07976419423652882,1.1328869552987006,36.162132296356674,0.062206835222030375,0.023584700142914226,0.37959681974360526,0.14261025146438328,0.018535692587234216,0.37346570083983255
BF4,1.4167243801692053,288.53640967758247,0.8160351658953637,40.587612324997295,6.034164957596115,5.890242286498459,0.0478171232813843,1.7825562993572708,113.91294285247727,0.40576657909533964,0.03622025281732711,0.06739637163277293,0.09981849674952917,0.36388377039378844,0.02691452931124288
FSI,1.9177725332136404,290.23355739211013,0.8903733833175467,16.312840071624503,7.12447048883102,7.268834047077228,0.04073756187875396,2.348476475030182,93.16958224348632,0.09309652103879773,0.08421659485524315,0.5947217998724791,0.07289964837655866,0.14983203872160114,0.005233397135320257
TFSI,0.773472177138026,288.24936380689235,0.8881653390259117,26.344883065876694,4.5833808720856615,4.717427946087263,0.0628901179830872,1.4098532052485124,111.95765055541874,0.2147328733381415,0.06803694165273641,0.0069895383324528855,0.3855788865077537,0.20880606584561817,0.11585569432329747
FSI,2.07706588354495,275.1246686156032,0.8160479158088255,27.30073898372132,7.919768772725783,7.237463213161183,0.03473897742609375,2.3337878695047607,94.75856284766031,0.0718673793858284,0.29057712276268666,0.39024902511437276,0.178945148978795,0.05786868043574062,0.010492643322576423
TFSI,1.189521010595808,309.54066869756656,0.8865130615188584,33.48849437568032,5.144026515329471,5.636314782110741,0.06017478093767965,1.6942886147492657,170.59643978122813,0.15270294798943182,0.2752177316020527,0.2053290957707003,0.2881692972410165,0.04322758040774354,0.03535334698905499
TFSI,1.7970809316331666,286.71724810724857,0.9431990421187921,51.43412976689644,6.940456262190266,7.237512533315873,0.04131100856714663,2.3338108901740466,186.76990726078716,0.3412655914476441,0.30142641447722224,0.00964627982357872,0.0368514119865534,0.28404946730667735,0.026760834958324212
BF4,0.9933892131861517,282.13553137043624,0.9164786751506233,31.85703924173213,5.197423181358236,5.276050075024411,0.05428373282790996,1.5765044378567477,104.21492617863228,0.26090862708594104,0.09359560118855956,0.007943344284230313,0.379033991665523,0.16607182243035482,0.09244661334539112
TFSI,1.0694347468736025,327.15196440263566,0.8708156205221043,48.61131320877147,4.642184256780321,5.32820120676659,0.0704737137318066,1.593033788566006,221.9946113259976,0.17444728769467044,0.4906890131851351,0.059786973903860195,0.14727790347396244,0.1193351566957258,0.008463665046646066
BF4,2.1808458866424445,319.67410144171913,0.8638690946104344,38.803538004559044,7.015479382128933,7.7099134039467465,0.04556696471178426,2.565062079308595,133.95194904804734,0.1956259391491694,0.2934392479739323,0.15181025287617939,0.04727463270271165,0.1633913114668486,0.14845861583115885
TFSI,1.948158172888048,313.0846456236499,0.7525343922851749,27.224025237619543,6.670126627086015,6.66514006677426,0.0469383361257757,2.0813735021425757,119.44139661637834,0.021337589504093646,0.356735801730406,0.07059733500651767,0.24910603223141187,0.23165962975853902,0.07056361176903175
TFSI,2.2545531686601588,280.57678490568895,0.9695956852312451,9.1420684829572,8.16735818105288,8.465012561143304,0.034353432124060335,2.9832177869241696,77.11473673167485,0.03337731805178386,0.040583822072866246,0.30661578894274943,0.36759620842018537,0.07627908604951096,0.17554777646290415
PF6,1.2487651538363385,280.09322408628515,0.7551585720081369,66.48520239552492,5.834129597678142,5.357539275861427,0.04800942786697029,1.6024085725469597,132.2120060105212,0.7128920821522902,0.017165599605448997,0.01566816183088474,0.13006788909803327,0.027805056813225867,0.09640121050011714
BF4,1.9922821588876154,329.81002117409497,0.8821727175255223,58.318915184853125,6.44141649628882,7.393842415458755,0.05120147429747989,2.407932470140505,178.52004446342804,0.6174895953756246,0.025900375386013003,0.13665352967326738,0.13740227676068512,0.08073423239489566,0.0018199904095142021
FSI,2.152850991866035,285.8388112538779,0.756916045226578,21.18785664843316,7.775771053130436,7.073818646813387,0.036760188706791014,2.2586419585267072,85.44893175949589,0.19400822706670864,0.008844428970031985,0.23186761192864333,0.1856890652406487,0.18943056887434945,0.1901600979196178
FSI,2.201059525971417,300.7430045124046,0.8065489749886322,17.957928569624578,7.486243816744767,7.438155761403027,0.04017275043055921,2.429368026868672,87.4581301685252,0.02879630325312254,0.19466285320523535,0.21189200299323233,0.029176732970538785,0.42396126453380334,0.1115108430440676
PF6,1.4039736092514867,308.6730673804882,0.8394329188539337,54.64608593927244,5.611491411783503,5.946354162019668,0.055007313516030575,1.8026734849622632,155.30351374447798,0.06921981005406638,0.7267508787358808,0.021124861908999953,0.0033248954597005793,0.04291503254309569,0.13666452129825665
PF6,1.3307020554313895,286.76598177808717,0.8371566058398797,9.634910104310062,5.8771215906666106,5.785015040272734,0.04879361050373655,1.7454336033009326,61.809956222096005,0.03861588040149407,0.018728402534582987,0.0756003269482975,0.077381420457939,0.273287072801443,0.5163868968562434
FSI,0.34967854250828645,303.6396337864288,0.9095867029404476,3.967787921999051,3.4372524919222527,3.7951573814228334,0.08833789036446987,1.1723748481042926,33.346708642704506,0.006180509186224733,0.0034441474141706212,0.15060421954906433,0.4583673470919156,0.3148521316516597,0.06655164510696492
TFSI,1.0457417511146756,307.21832379265874,0.7712094523953611,11.86524872784949,4.876446102077963,5.016214808060287,0.06300045511868697,1.4966704809654467,75.9986481729116,0.04184207123721974,0.08248354437996587,0.1886897845095957,0.06728903628235035,0.5662983155518535,0.05339724803901484
TFSI,2.185248519369949,273.0237642634769,0.7639852184936125,28.35818998015747,8.24618913293895,7.173743918834234,0.03310908346412993,2.304235114305535,89.40799532186041,0.1039002187731767,0.2596370677947555,0.16737143437554244,0.19170743908074464,0.2144634964277332,0.06292034354804756
PF6,0.46828560391162793,289.38728846141,0.9102974575556037,22.193812969586205,3.8762048375275278,4.065697986626613,0.0746573776647981,1.2375573988885837,72.38147122853212,0.14762557087686878,0.07901563752627971,0.33921430183376955,0.07478174822518788,0.013160167679518145,0.34620257385837594
TFSI,1.2235811804125234,283.79046247443245,0.789177114071402,27.8542158280658,5.695300712260427,5.414055661975087,0.04982888117979602,1.6206237927713227,115.36905813315754,0.13631850713539767,0.20291098948557254,0.10371081489512483,0.17197433654492417,0.2734850270370481,0.11160032490193265
BF4,2.0508297537367297,314.09484333812253,0.8396139113581405,17.4035532759962,6.863076731026763,7.30476297766137,0.04576589416786716,2.365412902576406,82.26545309322357,0.109327354661653,0.05059692914411012,0.2097351016342726,0.07352609088359607,0.13262663316890613,0.42418789050746203
TFSI,1.7854747793521535,305.0252759827602,0.8352755098557645,20.663123006548265,6.493160202235137,6.728408391644946,0.04697639769888344,2.107877839985697,122.53950120009777,0.1452227936446477,0.028474264621321528,0.04125086134106035,0.0075520320884128935,0.0004919658948096007,0.777008082409748
BF4,1.1769426950973572,295.3556966288094,0.8570283680912606,29.05113898917748,5.36133604007273,5.521683193290546,0.055089942958472485,1.6558867048187078,105.22284413065776,0.07552454365239689,0.2958813805853564,0.05327681403110418,0.05445250060267807,0.2390395230937937,0.28182523803467063
FSI,1.413977724648875,319.2487142367976,0.9151419483018777,61.21675910032972,5.454184170896625,6.234975824476569,0.05853280788358776,1.9097935837728817,234.9020845306974,0.5625451436527314,0.14916066757880042,0.09272835143432565,0.09062582869938902,0.09394950536579932,0.010990503268954165
PF6,0.6481285603765023,300.7002617147649,0.7610362872230767,24.749413278427365,4.118117375963625,4.233123383080428,0.07301886621053438,1.2796987217782725,71.69271229047746,0.1873608574721943,0.0726655070739774,0.20812113942587554,0.21338498857605126,0.08950142989502899,0.22896607755687245
TFSI,0.5384769301776717,311.6092138595612,0.8489417024764425,51.248510549629074,3.7470360735692827,4.1428388046233025,0.08316151959613621,1.2567986840875862,157.13116252930837,0.4310565746818377,0.17117094642952674,0.0792558803037483,0.06227398654522372,0.2141429765654676,0.04209963547419579
FSI,1.4267924019203788,312.65020861238617,0.7988733237362866,49.381958863072505,5.590196520504886,5.8495659710095325,0.055928303676907,1.7681135622630642,162.90187232999463,0.529602610314829,0.00032510663210531256,0.11391067659673151,0.15986804758993003,0.12228586198796375,0.07400769687844025
PF6,1.316747540366816,290.7611461279067,0.8630615730203838,50.68400691244621,5.761919796370277,5.841085508649264,0.050462546582316505,1.765117219915529,136.08482733123745,0.25976620632622993,0.402523026519125,0.07925548288613991,0.023655306634865866,0.19505467913246097,0.03974529850117839
BF4,1.7380097402723411,320.7755209442356,0.8914787279497888,45.76701846708293,6.090300567055805,6.873496781055824,0.05266989985344944,2.1699396502287964,159.70298225730855,0.33601920153312165,0.20930063659623055,0.13702384128558212,0.131575362156189,0.051098081969597836,0.1349828764592789
FSI,2.416099137336106,308.1266656213422,0.8446593181718234,10.105002767192952,7.764873835738881,8.101951624944615,0.03968212132477254,2.7742774224604108,72.9688589921652,0.043197211287786405,0.021616119537445876,0.3034400124119634,0.07969676699432823,0.07090080981675195,0.4811490799517242
PF6,2.2353060253243084,280.88895954392353,0.7635775689651768,33.41037546769462,8.112856350897193,7.267073851775868,0.03462269605117072,2.3476498650868725,84.61299889437257,0.23664904311402601,0.15765486007885257,0.3587198042473327,0.03066474508265746,0.1957275244360122,0.0205840230411191
PF6,1.261026228981368,285.6136035117972,0.8984296767516327,42.23366822724192,5.742634699861421,5.832358468197652,0.04973563850730214,1.7620390571460773,135.3525139154167,0.017266012668798934,0.6068893925242115,0.06954203792277457,0.27024969059128917,0.010690738607951505,0.025362127684974336
PF6,0.8173688013109579,295.20411961738563,0.7716597980738291,12.688629104332282,4.569387261539487,4.576826610428654,0.06460474954751974,1.370759988395162,52.23100642071404,0.09662667051583164,0.008630366102014212,0.34926754953066935,0.357623566508098,0.009534474480039995,0.1783173728633469
PF6,2.3356147124601496,324.7447170074602,0.9977574512565174,28.14112352572407,7.225301282452334,8.825942456553655,0.044945491449076135,3.2065272287643274,147.2027215239648,0.2514895229247843,0.04504476940355922,0.205385172127904,0.0815253541250949,0.2910846440252733,0.12547053739338426
PF6,1.3994203594841281,282.2242726556542,0.9306322055833103,50.574946489831284,6.136053208498416,6.2558641392122585,0.045994430469536086,1.917788746584001,145.9602136911122,0.25713673578468454,0.40409335006470115,0.060127145002953776,0.20810231179072233,0.033183442806110165,0.03735701455082798
FSI,2.3896729066724167,281.70354052948727,0.922964868493083,39.75583681692354,8.446056170593476,8.513960350120975,0.033353263918642975,3.0125655864763043,137.77917592746132,0.22247036902715447,0.2607488853516536,0.06704081947060335,0.09780872448857435,0.055369824368610085,0.2965613772934042
PF6,0.6238602431402475,321.2527570816322,0.8947609884633875,17.92379179624525,3.814086469213224,4.395514519537943,0.0842279690496636,1.321943370008993,93.2401177433102,0.12558884107267304,0.03080614611621457,0.04819521135353655,0.24846885546856837,0.047629638508281585,0.4993113074807258
TFSI,1.0718082629133854,297.36316514320526,0.8342369328929048,9.824033410983501,5.094034470572779,5.235355094755336,0.05837478463504968,1.5637253494771146,73.2551123000463,0.03159151153145526,0.057785226324820936,0.09120834366708928,0.18647607583490347,0.4921489235198353,0.1407899191218958
TFSI,2.395821297383873,314.44188694561046,0.8737121403975392,55.39613992028464,7.572395580193684,8.233145384368182,0.041524757075298985,2.8480344135144016,202.52855075472604,0.4627256625505263,0.19199146596470756,0.03669500928130308,0.11497962972132204,0.1312768608745463,0.06233137160759477
TFSI,0.954809272592585,326.7375817832054,0.8769914608624906,24.992434066798882,4.417904464734046,5.093398947040058,0.07395759333217604,1.5199535716248278,163.07438041105988,0.16874615036026683,0.10293650698862168,0.2710695203135143,0.0789678662274689,0.14984551443213892,0.22843444167798935
TFSI,0.6730342303262319,304.5436978342197,0.9255137656071457,23.835250106922135,4.1199499891236835,4.557256112229345,0.07391927053439704,1.3654051836742398,125.2601319501378,0.0428778886001651,0.27078296976542476,0.025095607519107513,0.4876663264511649,0.0937942270313508,0.07978298063278673
BF4,2.2141692288328176,289.60923987216916,0.8657052836393089,29.489562805872325,7.808460642776524,7.7920450006803605,0.03708915919811696,2.6075445684052427,90.22851153816113,0.02585023088726359,0.3885411978841212,0.4601208751614146,0.00828992515848169,0.07754367907994088,0.03965409182877793
PF6,2.4453618677835394,284.49347575088717,0.7841629925194942,18.050170086948235,8.48619445729639,7.7939057000855,0.03352427017581255,2.608515120310038,66.5658653815705,0.13951573737485104,0.03767001891261746,0.025380013867603756,0.28086370439024677,0.3620082827626702,0.1545622426920108
FSI,1.480794256261867,319.37966712884327,0.7902717528560463,6.423850992713849,5.588829443141857,5.925574681288078,0.057146075108940604,1.795197307042921,66.92714003192815,0.016853563073080863,0.0267188806204393,0.16613434296482754,0.568916146593255,0.14290074396697486,0.07847632278142223
PF6,0.6872192613545761,274.0263909618431,0.9396385485536463,9.290092159169433,4.631566219234241,4.614344273193307,0.059164951550050214,1.3810842162398262,56.73081035303568,0.045817629327818826,0.009781867680818188,0.2291737576385134,0.29586623275583224,0.014507168515682938,0.4048533440813344
PF6,1.789077316041307,292.4506118653181,0.8819550807017851,41.27686995578108,6.781678490126798,6.94471457162736,0.043123632636239896,2.2010684780955376,139.2906438088037,0.36066253423994776,0.09153899560425412,0.05373604230770241,0.1676283783847246,0.0334571041600661,0.292976945303305
BF4,1.1456522171690922,298.17249882262433,0.7772724909193717,16.656282482902718,5.241674317057501,5.226209881415803,0.05688497239370803,1.560867843139166,67.8069992101114,0.06807821312147797,0.1220846726193052,0.29137814532498046,0.13766474638356327,0.3261607944944579,0.05463342805621527
FSI,1.33826037310515,324.92046797644906,0.9594949245585169,42.23872438300338,5.212946777958369,6.210135089330446,0.06232951952440668,1.900328978695517,233.146533865599,0.41400332017334596,0.04276194605108447,0.2208177115071054,0.046242490149620376,0.13425867321456716,0.14191585890427658
FSI,0.8546959961824598,300.9773992767165,0.8183873283816243,19.164630898339436,4.562086424039746,4.748680932235586,0.06597362945399876,1.418693228718981,90.65319222003602,0.019730108454092673,0.2192009822505821,0.1791361728803263,0.21052329570302855,0.15960661083931635,0.2118028298726539
PF6,1.8993390056459962,313.76206933705004,0.8166514267622944,26.672134458132884,6.554734140313049,6.877744772165201,0.04786800846846627,2.171784010468857,105.58592879756887,0.2097341460025708,0.0861108956829962,0.21503242292792946,0.30501360947124095,0.15610665120014564,0.0280022747151171
BF4,2.481071308781219,305.400932448416,0.7787569006075916,31.160638740554415,7.971455728801829,7.830378506532207,0.03831181440862371,2.6276126631450505,89.82833396547409,0.056224951321794045,0.36307582628744584,0.12239770281360123,0.21517680822949772,0.059717509528064545,0.18340720181959647
FSI,1.8903288541887082,328.51880657538925,0.9721259416974608,10.161107932793643,6.261211538662383,7.5940942937402,0.052468887937552826,2.5063283132034724,110.55180783014322,0.020604614693724963,0.06819046972658117,0.17155254621409913,0.4241767184885874,0.04188645506633904,0.27358919581066826
PF6,2.150122488464102,273.6980029500769,0.8604942845213519,27.79697589225873,8.139807356932728,7.625420280860466,0.03362462905426951,2.522080247859941,81.90178125839597,0.007357707628022195,0.38454336330726563,0.0701859706305201,0.28584726268248223,0.16897934513337592,0.08308635061833403
TFSI,1.9778894087331695,275.3217960939133,0.9856976910319155,22.01976799103271,7.677691952384096,7.874002558261914,0.035859969089853845,2.6506383867653196,114.31707746382529,0.06504013637296854,0.2112501574318365,0.2111121436889913,0.18500331009572724,0.2527567032530488,0.07483754915742766
TFSI,1.2797237922509708,314.7039411420231,0.9128104821956703,22.849853283519117,5.250080871654706,5.920363229704701,0.05994268447198901,1.7933271650580147,162.59154952899215,0.1801240219747333,0.05976485008236182,0.15858819681922648,0.14188537126195466,0.33109888291098927,0.12853867695073445
